Title,Region,Suburb,BodyStyle,Year,Odometer,Fuel,Transmission,EngineSize,Cylinders,Seats,ExteriorColour,Model,ModelDetail,Make,Price,LogPrice
2023 Toyota Hiace,Auckland,Auckland,Van,2023,43,Petrol,Automatic,1998.0,0,0,,Hiace,,Toyota,44990,10.714195521835219
"2019 Toyota Prius E 1.8L, Safety Sense, Radar Crui",Manawatu,Palmerston North,Hatchback,2019,83000,Hybrid,,1797.0,0,0,Silver,Prius," E 1.8L, Safety Sense, Radar Cruise, Lane Departure Alert (LDA)",Toyota,22000,9.998797732340453
2023 Toyota Prius Hybrid Z FREE 3 YEAR SERVICE...,Otago,Alexandra,Hatchback,2023,20,Hybrid,Automatic,1980.0,0,5,Frosted White,Prius,Hybrid Z FREE 3 YEAR SERVICE PLAN,Toyota,39990,10.596384701840863
2017 Toyota Camry Hybrid Synergy Drive,Auckland,Manukau,Sedan,2017,31800,Hybrid,Automatic,2493.0,0,0,Silver,Camry,Hybrid Synergy Drive,Toyota,25599,10.150308567204695
2013 Toyota Prius Hybrid,Auckland,Auckland City,Hatchback,2013,90655,Hybrid,Automatic,1797.0,0,0,Blue,Prius,Hybrid,Toyota,12500,9.433483923290392
2015 Toyota 86,Auckland,Warkworth,Hatchback,2015,161000,Petrol,Automatic,1990.0,4,2,Red,86,,Toyota,22000,9.998797732340453
2017 Toyota Hiace ZL TD Sale!!!!,Nelson Bays,Nelson,Van,2017,178000,Diesel,Manual,2982.0,0,2,White,Hiace,ZL TD Sale!!!!,Toyota,22000,9.998797732340453
2015 Toyota Aqua Hybrid! S! R. Camera!,Auckland,Auckland,Hatchback,2015,68400,Hybrid,Automatic,1500.0,0,5,Maroon - Wine,Aqua,Hybrid! S! R. Camera!,Toyota,11500,9.350102314351341
"2015 Toyota Prius Alpha S, Hybrid, Rev. Cam!",Auckland,Auckland,Station Wagon,2015,86900,Hybrid,Automatic,1800.0,0,5,Silver,Prius,"Alpha S, Hybrid, Rev. Cam!",Toyota,16500,9.711115659888671
"2020 Toyota C-HR S, Hybrid, Facelift!",Auckland,Auckland,RV/SUV,2020,35300,Hybrid,Automatic,1800.0,0,5,Pearl,C-HR,"S, Hybrid, Facelift!",Toyota,28500,10.257659366256743
2017 Toyota Camry HYBRID G CRUISE CONTROL,Canterbury,Christchurch,Sedan,2017,18220,Hybrid,Automatic,2500.0,0,5,Silver,Camry,HYBRID G CRUISE CONTROL,Toyota,30000,10.308952660644293
2012 Toyota Camry Hybrid,Waikato,Hamilton,Sedan,2012,142000,Hybrid,Automatic,2490.0,0,5,Grey,Camry,Hybrid,Toyota,12500,9.433483923290392
2017 Toyota C-HR G Spec /Hybrid/Sensor/Camera,Auckland,Onehunga,Other,2017,63200,Hybrid,Automatic,1800.0,4,0,Grey,C-HR,G Spec /Hybrid/Sensor/Camera,Toyota,22980,10.042379551402746
2023 Toyota Prius Z Hybrid,Southland,Invercargill,Hatchback,2023,200,Hybrid,Automatic,1980.0,0,5,White,Prius,Z Hybrid,Toyota,39990,10.596384701840863
2018 Toyota Hilux SR TD DC,Auckland,Manukau,Ute,2018,146041,Diesel,Automatic,2755.0,0,5,White,Hilux,SR TD DC,Toyota,37999,10.545315122572783
2016 Toyota Prius HYBRID,Auckland,Manukau,Hatchback,2016,135188,Hybrid,Automatic,1797.0,0,5,White,Prius,HYBRID,Toyota,21999,9.998752276761909
2023 Toyota Corolla gr,Auckland,Franklin,Coupe,2023,6000,Petrol,Manual,1618.0,0,5,Red,Corolla,gr,Toyota,62000,11.03488966402723
2018 Toyota Vitz HYBRID SAFETY SENSE,Hawke's Bay,Napier,Hatchback,2018,57330,Hybrid,Automatic,1500.0,0,5,Silver,Vitz,HYBRID SAFETY SENSE,Toyota,15995,9.680031452383618
2013 Toyota Aqua HYBRID,Nelson Bays,Nelson,Hatchback,2013,83941,Hybrid,Automatic,1500.0,0,5,Silver,Aqua,HYBRID,Toyota,9990,9.2093398716426
2014 Toyota Vitz JEWELA SMART STOP PKG,Canterbury,Christchurch,Hatchback,2014,68000,Petrol,Automatic,1300.0,0,5,Pink,Vitz,JEWELA SMART STOP PKG,Toyota,9995,9.209840246934501
2012 Toyota Aqua PUSH START,Auckland,Auckland City,Hatchback,2012,63528,Hybrid,Automatic,1496.0,0,0,Blue,Aqua,PUSH START,Toyota,10900,9.296518068217235
2014 Toyota Prius Hybrid! S!,Auckland,Auckland,Hatchback,2014,68000,Hybrid,Automatic,1800.0,0,5,Maroon - Wine,Prius,Hybrid! S!,Toyota,12500,9.433483923290392
2015 Toyota Prius Hybrid! S!,Auckland,Auckland,Hatchback,2015,84300,Hybrid,Automatic,1800.0,0,5,Red,Prius,Hybrid! S!,Toyota,13200,9.487972108574462
2015 Toyota Prius Hybrid! Dark Interior!,Auckland,Auckland,Hatchback,2015,89800,Hybrid,Automatic,1800.0,0,5,White,Prius,Hybrid! Dark Interior!,Toyota,12500,9.433483923290392
2012 Toyota Aqua HYBRID,Auckland,Manukau,Hatchback,2012,107289,Petrol,Automatic,1496.0,0,5,Black,Aqua,HYBRID,Toyota,14000,9.546812608597396
2016 Toyota Aqua G Gs HYBRID 1.5L AUTO 5 DOOR H...,Waikato,Hamilton,Hatchback,2016,45022,Hybrid,Automatic,1500.0,0,5,Black,Aqua,G Gs HYBRID 1.5L AUTO 5 DOOR HATCH BACK,Toyota,19800,9.893437216682626
2019 Toyota Hiace SUPER GL,Nelson Bays,Nelson,Van,2019,140000,Diesel,Automatic,2800.0,4,0,Silver ,Hiace,SUPER GL ,Toyota,32990,10.403959764222627
"2014 Toyota Prius Alpha S, 7 Seats, Only 43k's",Auckland,Manukau,Station Wagon,2014,43250,Hybrid,Automatic,1797.0,0,7,White,Prius,"Alpha S, 7 Seats, Only 43k's",Toyota,17500,9.769956159911606
2016 Toyota Hilux Sr5 Td Dc,Wellington,Porirua,Ute,2016,128000,Diesel,Automatic,2755.0,4,5,Black,Hilux,Sr5 Td Dc,Toyota,32000,10.373491181781864
2012 Toyota Vellfire AWD.TRD sportivo,Auckland,Wellsford,Station Wagon,2012,144504,Hybrid,Automatic,2360.0,4,7,Silver,Vellfire,AWD.TRD sportivo ,Toyota,24000,10.085809109330082
2015 Toyota Aqua S 1.5L HYBRID AUTO 5 DOOR HATC...,Waikato,Hamilton,Hatchback,2015,25440,Hybrid,Automatic,1500.0,0,5,Silver,Aqua,S 1.5L HYBRID AUTO 5 DOOR HATCH BACK,Toyota,16950,9.738023112808596
2017 Toyota Prius Top Spec HUD/Parking Sensor/LCS/,Auckland,Onehunga,Hatchback,2017,66172,Hybrid,,1797.0,0,5,Silver,Prius,Top Spec HUD/Parking Sensor/LCS/ACC ,Toyota,18450,9.822819649468673
2014 Toyota Prius Alpha S-Touring Selection,Auckland,Auckland City,Station Wagon,2014,109500,Hybrid,Automatic,1800.0,4,5,Black,Prius,Alpha S-Touring Selection,Toyota,10999,9.305559638557117
2013 Toyota Camry Hybrid S,Auckland,Auckland City,Sedan,2013,106000,Hybrid,Automatic,2400.0,4,5,Silver,Camry,Hybrid S,Toyota,16999,9.74090979777877
2016 Toyota Corolla Fielder Hybrid,Auckland,Auckland City,Station Wagon,2016,107369,Hybrid,Automatic,1496.0,4,5,Silver,Corolla,Fielder Hybrid,Toyota,14500,9.581903928408666
2017 Toyota Corolla Axio Hybrid,Auckland,Auckland City,Sedan,2017,97300,Hybrid,Automatic,1496.0,4,5,Silver,Corolla,Axio Hybrid,Toyota,14999,9.61573881119536
2017 Toyota Prius,Auckland,Auckland City,Hatchback,2017,89500,Hybrid,Automatic,1797.0,4,5,Silver,Prius,,Toyota,16500,9.711115659888671
2017 Toyota Prius Alpha S,Auckland,Auckland City,Station Wagon,2017,109500,Hybrid,Automatic,1797.0,4,5,Grey,Prius,Alpha S,Toyota,17999,9.798071479779479
2017 Toyota Prius S Hybrid,Auckland,Auckland City,Hatchback,2017,98500,Hybrid,Automatic,1797.0,4,5,Silver,Prius,S Hybrid,Toyota,17300,9.75846178048587
2015 Toyota Camry Hybrid,Auckland,Auckland City,Sedan,2015,95500,Hybrid,,2493.0,4,5,Black,Camry,Hybrid,Toyota,18000,9.798127036878302
2017 Toyota Aqua Hybrid,Auckland,Auckland City,Hatchback,2017,105000,Hybrid,Automatic,1496.0,4,5,White,Aqua,Hybrid,Toyota,12999,9.47262771040802
2013 Toyota Camry Atara Sx,Auckland,Auckland City,Sedan,2013,340000,Petrol,Automatic,2494.0,4,5,Black,Camry,Atara Sx,Toyota,10800,9.287301413112312
"2017 Toyota Vellfire X! Hybrid, Radar! 7 Seat!",Auckland,Auckland,Van,2017,85000,Hybrid,Automatic,2500.0,0,7,Black,Vellfire,"X! Hybrid, Radar! 7 Seat!",Toyota,39990,10.596384701840863
2019 Toyota Land Cruiser Prado Full Leather Low k,Canterbury,Christchurch City,RV/SUV,2019,31000,Diesel,Automatic,2750.0,4,5,Red,Land Cruiser Prado,  Full Leather  Low ks,Toyota,61999,11.034873534864897
2016 Toyota Aqua,Auckland,Auckland City,Hatchback,2016,73906,Hybrid,Automatic,1496.0,0,0,Silver,Aqua,,Toyota,12000,9.392661928770137
2021 Toyota Highlander Limited Zr,Wellington,Lower Hutt City,RV/SUV,2021,49000,Hybrid,Automatic,2487.0,0,7,Black,Highlander,Limited Zr,Toyota,68000,11.127262984158243
2013 Toyota Aqua S-Hybrid,Nelson Bays,Nelson,Hatchback,2013,50839,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,S-Hybrid,Toyota,12800,9.457200449907708
2012 Toyota Camry,Auckland,Auckland City,Sedan,2012,236488,Hybrid,Automatic,2490.0,0,0,Silver,Camry,,Toyota,18500,9.825526011066415
2016 Toyota Camry Gl,Wellington,Kapiti,Sedan,2016,170000,Petrol,Automatic,2494.0,4,5,Blue,Camry,Gl,Toyota,11700,9.367344120785848
2012 Toyota Prius,Auckland,Waitakere,Hatchback,2012,200008,Hybrid,Automatic,1797.0,0,0,White,Prius,,Toyota,11500,9.350102314351341
2016 Toyota Corolla Gx,Manawatu,Palmerston North,Station Wagon,2016,66000,Petrol,Automatic,1496.0,0,5,Silver,Corolla,Gx,Toyota,16500,9.711115659888671
2012 Toyota Hilux Sr5 Td Dc,Otago,Queenstown,Ute,2012,147000,Diesel,Automatic,2982.0,0,5,Black,Hilux,Sr5 Td Dc,Toyota,35000,10.46310334047155
2012 Toyota Camry,Whanganui,Whanganui,Sedan,2012,115000,Hybrid,Automatic,2493.0,4,5,Silver,Camry,,Toyota,13499,9.510370887608827
2012 Toyota Land Cruiser Prado,Auckland,North Shore,Other,2012,69100,Petrol,Automatic,2700.0,0,0,Perl,Land Cruiser Prado,,Toyota,45500,10.725467604939041
2022 Toyota Aqua X New Shape 6SRS,Canterbury,Christchurch,Hatchback,2022,88200,Hybrid,Automatic,1500.0,0,5,Black,Aqua,X New Shape 6SRS,Toyota,17930,9.794230566599179
2018 Toyota Hiace 2.8 Diesel auto 5 door,Auckland,Auckland,Van,2018,143110,Diesel,Automatic,2800.0,0,3,,Hiace,2.8 Diesel auto 5 door,Toyota,26750,10.194289752324153
"2022 Toyota Corolla Hybrid SX less than 6,000km",Auckland,Auckland,Hatchback,2022,5889,Hybrid,Automatic,1797.0,0,5,Black,Corolla,"Hybrid SX less than 6,000km",Toyota,26990,10.20322170601205
2017 Toyota Vellfire 3.5L V6 NZ Stereo Hi Spec!!,Auckland,Auckland,Van,2017,108388,Petrol,Automatic,3450.0,0,7,White,Vellfire,3.5L V6 NZ Stereo Hi Spec!!,Toyota,34995,10.46296047312364
2022 Toyota RAV4 GX,Manawatu,Palmerston North,RV/SUV,2022,80274,Hybrid,Automatic,2487.0,0,5,Blue,RAV4,GX,Toyota,36210,10.497090602759688
2015 Toyota Yaris GX,Auckland,Northshore,Hatchback,2015,37099,Petrol,Manual,1299.0,0,5,Silver,Yaris,GX,Toyota,12875,9.463042725531936
2016 Toyota Aqua,Wellington,Wellington,Hatchback,2016,13027,Hybrid,Automatic,1497.0,0,5,Orange,Aqua,,Toyota,19490,9.877656792501606
2016 Toyota Prius,Auckland,Auckland,Hatchback,2016,75828,Hybrid,Automatic,1797.0,0,5,Silver,Prius,,Toyota,18140,9.805874723669127
2024 Toyota RAV4 GX 2.5P HV ECVT,Wellington,Wellington,RV/SUV,2024,18000,Hybrid,Automatic,2487.0,0,5,Glacier White,RAV4,GX 2.5P HV ECVT,Toyota,45990,10.73617926053397
2017 Toyota C-HR 1.8 Hybrid G,Wellington,Wellington,RV/SUV,2017,61284,Hybrid,Automatic,1798.0,0,0,Silver,C-HR,1.8 Hybrid G,Toyota,27490,10.221577581159291
2016 Toyota Aqua,Wellington,Wellington,Hatchback,2016,27967,Hybrid,Automatic,1497.0,0,5,Blue,Aqua,,Toyota,20490,9.927692241232945
2019 Toyota Corolla GX 2.0P/10CVT,Auckland,Auckland,Hatchback,2019,169971,Petrol,Automatic,1987.0,0,5,Silver,Corolla,GX 2.0P/10CVT,Toyota,14490,9.581214035314728
2019 Toyota Corolla GX 2.0P/10CVT,Auckland,Auckland,Hatchback,2019,158569,Petrol,Automatic,1987.0,0,5,Red,Corolla,GX 2.0P/10CVT,Toyota,14490,9.581214035314728
2019 Toyota Corolla GX 2.0P/10CVT,Auckland,Auckland,Hatchback,2019,163929,Petrol,Automatic,1987.0,0,0,White,Corolla,GX 2.0P/10CVT,Toyota,14490,9.581214035314728
2019 Toyota Corolla GX 2.0P/10CVT,Auckland,Auckland,Hatchback,2019,150408,Petrol,Automatic,1987.0,0,0,Silver,Corolla,GX 2.0P/10CVT,Toyota,14990,9.615138591096644
2015 Toyota Aqua S *Lane Keep Assist/Bluetooth*,Auckland,Auckland,Hatchback,2015,84700,Hybrid,Automatic,1500.0,0,5,Orange,Aqua,S *Lane Keep Assist/Bluetooth*,Toyota,8950,9.099408811268901
2022 Toyota Hilux SR5 TD DC 4WD,Canterbury,Christchurch,Ute,2022,53697,Diesel,Automatic,2755.0,0,5,White,Hilux,SR5 TD DC 4WD,Toyota,50710,10.833878408789065
2020 Toyota Camry G Hybrid TSS Radar Cruise,Auckland,Manukau,Sedan,2020,119876,Hybrid,Automatic,2500.0,0,5,Black,Camry,G Hybrid TSS Radar Cruise,Toyota,25860,10.160452652325848
2016 Toyota Aqua S *Bluetooth Audio*,Auckland,Auckland,Hatchback,2016,119560,Hybrid,Automatic,1500.0,0,5,White,Aqua,S *Bluetooth Audio*,Toyota,8950,9.099408811268901
2017 Toyota C-HR G Radar Cruise 18 inch Alloys,Auckland,Manukau,Hatchback,2017,121347,Hybrid,Automatic,1800.0,0,5,Black,C-HR,G Radar Cruise 18 inch Alloys,Toyota,23460,10.063052122207466
2018 Toyota C-HR S*Rev Camera/Bluetooth Audio*,Auckland,Auckland,RV/SUV,2018,90400,Hybrid,Automatic,1800.0,0,5,Pearl White,C-HR,S*Rev Camera/Bluetooth Audio*,Toyota,21950,9.996522418503318
2021 Toyota Yaris Hybrid *49000 KMs Only*,Auckland,Auckland,Hatchback,2021,49300,Hybrid,Automatic,1500.0,0,5,Silver,Yaris,Hybrid *49000 KMs Only*,Toyota,17950,9.795345393916424
2016 Toyota Yaris GX,Auckland,Northshore,Hatchback,2016,114098,Petrol,Manual,1299.0,0,5,Silver,Yaris,GX,Toyota,8980,9.102755161296246
2020 Toyota Hilux SR TD DC 2WD,Bay of Plenty,Tauranga,Ute,2020,122009,Diesel,Automatic,2755.0,0,5,White,Hilux,SR TD DC 2WD,Toyota,33210,10.410606314370792
2021 Toyota RAV4 GX,Auckland,Northshore,RV/SUV,2021,13993,Hybrid,Automatic,2487.0,0,5,White,RAV4,GX,Toyota,39210,10.576687095286378
2022 Toyota RAV4 GX,Bay of Plenty,Rotorua,RV/SUV,2022,40952,Hybrid,Automatic,2487.0,0,5,Blue,RAV4,GX,Toyota,38710,10.563853243571694
2022 Toyota Corolla Touring Hybrid GX Radar,Auckland,Manukau,Station Wagon,2022,42695,Hybrid,Automatic,1800.0,0,5,Silver,Corolla,Touring Hybrid GX Radar,Toyota,25860,10.160452652325848
2020 Toyota Prius Alpha S Radar Cruise Safety Pk,Auckland,Manukau,Station Wagon,2020,105250,Hybrid,Automatic,1800.0,0,5,White,Prius,Alpha S Radar Cruise Safety Pk,Toyota,23860,10.079958695651907
2018 Toyota C-HR S Led Edition RevCam,Auckland,Manukau,Hatchback,2018,39413,Hybrid,Automatic,1800.0,0,5,Red,C-HR,S Led Edition RevCam,Toyota,24860,10.121015365064702
2020 Toyota RAV4 GX,Bay of Plenty,Tauranga,RV/SUV,2020,72027,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,GX,Toyota,36040,10.492384711722273
2017 Toyota C-HR S-PKGE HYBRID LOW KS,Auckland,New Lynn,RV/SUV,2017,54754,Hybrid,Automatic,1800.0,0,5,Sensual Red Mica,C-HR,S-PKGE HYBRID LOW KS,Toyota,21995,9.99857043378282
2020 Toyota Corolla Touring,Manawatu,Palmerston North,Station Wagon,2020,88891,Hybrid,Automatic,1797.0,0,5,Black,Corolla,Touring,Toyota,19995,9.90323752128092
2023 Toyota RAV4 GXL 2.5P/4WD/8AT,Manawatu,Palmerston North,RV/SUV,2023,32418,Petrol,Automatic,2487.0,0,0,White,RAV4,GXL 2.5P/4WD/8AT,Toyota,38690,10.563336447694558
2014 Toyota Corolla Fielder Hybrid,Hawke's Bay,Napier,Station Wagon,2014,89185,Hybrid,Automatic,1496.0,0,5,Silver,Corolla,Fielder Hybrid,Toyota,15990,9.679718805828
2012 Toyota Aqua,Canterbury,Christchurch,Hatchback,2012,51611,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,,Toyota,11900,9.38429367909962
2024 Toyota Hilux SR 2.8DT 6AT 2WD Extra Cab,Wellington,Wellington,Ute,2024,6800,Diesel,Automatic,2755.0,0,4,Silver Sky,Hilux,SR 2.8DT 6AT 2WD Extra Cab,Toyota,39990,10.596384701840863
2021 Toyota RAV4 GX,Auckland,Auckland,RV/SUV,2021,97945,Hybrid,Automatic,2487.0,0,5,Black,RAV4,GX,Toyota,35540,10.478414101708642
2016 Toyota Hilux SR5 4WD,Auckland,Auckland,Ute,2016,247600,Diesel,Automatic,2755.0,0,0,White,Hilux,SR5 4WD,Toyota,30500,10.325481962595504
2016 Toyota Aqua *X-URBAN SOLID*Hybrid*HALF LEA...,Auckland,Auckland,Hatchback,2016,103000,Hybrid,Automatic,1496.0,0,5,White,Aqua,*X-URBAN SOLID*Hybrid*HALF LEATHER SEAT*PUSH START*ALLOYS*,Toyota,13450,9.506734385029985
2019 Toyota Hilux SR 2.8DT Automatic 2WD Double...,Whanganui,Wanganui,Ute,2019,128557,Diesel,Automatic,2755.0,0,5,Silver Sky,Hilux,"SR 2.8DT Automatic 2WD Double Cab Ute - Canopy, Towbar",Toyota,30990,10.341419850781794
2020 Toyota Prius NO DEPOSIT FROM $105 PER WEEK,Auckland,Auckland,Station Wagon,2020,105000,Hybrid,Automatic,1800.0,0,0,Silver,Prius,NO DEPOSIT FROM $105 PER WEEK,Toyota,21990,9.998343083548807
2019 Toyota Yaris ZR,Manawatu,Palmerston North,Hatchback,2019,140790,Petrol,Automatic,1497.0,0,5,Yellow,Yaris,ZR,Toyota,11990,9.39182824802156
2014 Toyota Camry GL,Bay of Plenty,Tauranga,Sedan,2014,145034,Petrol,Automatic,2494.0,0,5,Red,Camry,GL,Toyota,10990,9.304741047397666
2017 Toyota C-HR Hybrid S Aero,Timaru - Oamaru,Timaru,RV/SUV,2017,57275,Hybrid,Automatic,1800.0,0,5,Pearl,C-HR,Hybrid S Aero,Toyota,23495,10.064542911536916
2016 Toyota Prius,Canterbury,Ashburton,Station Wagon,2016,115150,Hybrid,Automatic,1797.0,0,0,Black,Prius,,Toyota,14788,9.601571320056523
2015 Toyota Hilux TD DC 2WD,Bay of Plenty,Rotorua,Ute,2015,182812,Diesel,Manual,2982.0,0,5,White,Hilux,TD DC 2WD,Toyota,18995,9.851931065621725
2019 Toyota Hilux SR5 2.8DT Automatic 2WD Doubl...,Whanganui,Wanganui,Ute,2019,154778,Diesel,Automatic,2755.0,0,5,Glacier White,Hilux,"SR5 2.8DT Automatic 2WD Double Cab Ute - Canopy, Towbar",Toyota,30990,10.341419850781794
2014 Toyota Hilux 4x4 S/C C/C 3.0L 5sp MANUAL,Waikato,Thames,Ute,2014,182733,Diesel,Manual,2982.0,0,2,White,Hilux,4x4 S/C C/C 3.0L 5sp MANUAL,Toyota,28990,10.274706221915702
2018 Toyota Corolla Sport 1.8 Hybrid G Z 5 Dr H...,Waikato,Paeroa,Hatchback,2018,69324,Hybrid,Automatic,1797.0,0,5,White,Corolla,Sport 1.8 Hybrid G Z 5 Dr Hatch CVT 2WD -,Toyota,29990,10.308619271743055
2016 Toyota Camry GL,Hawke's Bay,Napier,Sedan,2016,148095,Petrol,Automatic,2494.0,0,5,Grey,Camry,GL,Toyota,14990,9.615138591096644
2022 Toyota Yaris GX 1.5P Automatic FWD Hatch,Manawatu,Feilding,Hatchback,2022,18400,Petrol,Automatic,1490.0,0,5,Coral,Yaris,GX 1.5P Automatic FWD Hatch,Toyota,22990,10.042814617757227
2014 Toyota Prius S MY CODE LEATHER,Auckland,New Lynn,Hatchback,2014,92742,Hybrid,Automatic,1800.0,0,5,Cobalt Blue,Prius,S MY CODE LEATHER,Toyota,11995,9.392245175273795
2023 Toyota Yaris Cross GX 1.5P CVT FWD,Wellington,Wellington,RV/SUV,2023,59489,Petrol,Automatic,1490.0,0,5,Frosted White,Yaris,Cross GX 1.5P CVT FWD,Toyota,27990,10.2396025825095
2023 Toyota RAV4 GX 2.0P CVT FWD SUV,Wellington,Wellington,RV/SUV,2023,40010,Petrol,Automatic,1987.0,0,5,Graphite,RAV4,GX 2.0P CVT FWD SUV,Toyota,34990,10.462817585361734
2021 Toyota RAV4 GXL 2.5P 8AT AWD,Wellington,Wellington,RV/SUV,2021,21688,Petrol,Automatic,2487.0,0,5,Silver Sky,RAV4,GXL 2.5P 8AT AWD,Toyota,38990,10.571060481976643
2014 Toyota Corolla GX FWD Manual 1.5P Wagon,Manawatu,Levin,Station Wagon,2014,189605,Petrol,Manual,1497.0,0,5,Silver Pearl,Corolla,GX FWD Manual 1.5P Wagon,Toyota,9990,9.2093398716426
2022 Toyota Corolla 1.8 S 4WD Hybrid Touring,Canterbury,Christchurch,Station Wagon,2022,104400,Hybrid,Automatic,1800.0,0,5,Pearl White,Corolla,1.8 S 4WD Hybrid Touring,Toyota,22930,10.04020137585195
2020 Toyota Corolla Touring Modellista Hybrid S,Waikato,Hamilton,Hatchback,2020,100612,Hybrid,Automatic,1800.0,0,5,White,Corolla,Touring Modellista Hybrid S,Toyota,23980,10.084975428581505
2017 Toyota C-HR G MODELLISTA,Waikato,Hamilton,RV/SUV,2017,101316,Hybrid,Automatic,1800.0,0,5,White,C-HR,G MODELLISTA,Toyota,21980,9.997888227957612
2017 Toyota C-HR G TSS Hybrid,Auckland,Manukau,Hatchback,2017,130971,Hybrid,Automatic,1800.0,0,5,Blue,C-HR,G TSS Hybrid,Toyota,23460,10.063052122207466
"2012 Toyota Aqua HYBRID, LOW KM'S, CHEAP ON GAS",Auckland,Auckland,Hatchback,2012,125515,Hybrid,Automatic,1496.0,0,5,Grey,Aqua,"HYBRID, LOW KM'S, CHEAP ON GAS",Toyota,6990,8.852235835227855
2023 Toyota Prius *HYBRID*SAFETY SENSE*ADAPTIVE...,Auckland,Auckland,Sedan,2023,36000,Hybrid,Automatic,1797.0,0,5,White,Prius,*HYBRID*SAFETY SENSE*ADAPTIVE CRUISE CNTROL*LED HEAD LIGHT*,Toyota,38850,10.567463355795793
2016 Toyota Aqua Hybrid S Push Start Safety Sen...,Manawatu,Palmerston North,Hatchback,2016,16274,Hybrid,Automatic,1500.0,0,5,Gray,Aqua,Hybrid S Push Start Safety Sensing,Toyota,14970,9.613803477413674
2014 Toyota Aqua Hybrid S Push Start Facelift,Manawatu,Palmerston North,Hatchback,2014,107889,Hybrid,Automatic,1500.0,0,5,Orange,Aqua,Hybrid S Push Start Facelift,Toyota,9470,9.155884186180124
2021 Toyota Hilux WorkMate 2.7P Automatic 2WD D...,Wairarapa,Masterton,Ute,2021,79650,Petrol,Automatic,2694.0,0,5,Glacier White,Hilux,"WorkMate 2.7P Automatic 2WD Double Ute - Canopy, Towbar",Toyota,26990,10.20322170601205
2014 Toyota Aqua Hybrid S Push Start,Manawatu,Palmerston North,Hatchback,2014,65302,Hybrid,Automatic,1500.0,0,5,Pearl,Aqua,Hybrid S Push Start,Toyota,9970,9.207335862955883
2017 Toyota C-HR Hybrid G Safety Sensing,Manawatu,Palmerston North,RV/SUV,2017,59837,Hybrid,Automatic,1800.0,0,5,Black,C-HR,Hybrid G Safety Sensing,Toyota,23470,10.063478288845069
2015 Toyota Aqua Hybrid S Push Start Facelift,Manawatu,Palmerston North,Hatchback,2015,40603,Hybrid,Automatic,1500.0,0,5,Pearl,Aqua,Hybrid S Push Start Facelift,Toyota,12970,9.47039427731049
"2020 Toyota Corolla Touring Hybrid, Wagon",Auckland,Auckland,Station Wagon,2020,67500,Hybrid,Automatic,1800.0,0,5,Gray -Metalic,Corolla,"Touring Hybrid, Wagon",Toyota,22450,10.0190458931704
2022 Toyota Prius S TSS Safety Radar 360Cam,Auckland,,Hatchback,2022,41654,Hybrid,Automatic,1800.0,0,5,Blue,Prius,S TSS Safety Radar 360Cam,Toyota,28860,10.270211832327862
2021 Toyota Camry GX 2.5P Hybrid FWD SUV - NZ New,Wairarapa,Masterton,Sedan,2021,47272,Hybrid,Automatic,2487.0,0,5,Silver Pearl,Camry,GX 2.5P Hybrid FWD SUV - NZ New,Toyota,30990,10.341419850781794
2021 Toyota Yaris ** Low Km's | HYBRID X | Grad...,Canterbury,Canterbury,Hatchback,2021,73150,Hybrid,Automatic,1500.0,0,5,Black,Yaris,** Low Km's | HYBRID X | Grade 4 **,Toyota,21995,9.99857043378282
2016 Toyota Aqua Hybrid,Taranaki,New Plymouth,Hatchback,2016,84751,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,Hybrid,Toyota,15990,9.679718805828
2019 Toyota Hilux SR TD DC 2WD,Auckland,Auckland,Ute,2019,125235,Diesel,Automatic,2755.0,0,5,Black,Hilux,SR TD DC 2WD,Toyota,32165,10.3786341838451
2020 Toyota RAV4 Gx 2.0P/Cvt -,Waikato,Thames,RV/SUV,2020,92830,Petrol,Automatic,1986.0,0,5,White,RAV4,Gx 2.0P/Cvt -,Toyota,29990,10.308619271743055
2021 Toyota RAV4 GXL,Canterbury,Christchurch,RV/SUV,2021,84923,Hybrid,Automatic,2487.0,0,5,White,RAV4,GXL,Toyota,38165,10.54967414423257
2024 Toyota RAV4 GXL 2.5P Hybrid AWD SUV - NZ New,Wairarapa,Masterton,RV/SUV,2024,12250,Hybrid,Automatic,2487.0,0,5,Silver Sky,RAV4,GXL 2.5P Hybrid AWD SUV - NZ New,Toyota,48990,10.79937147463262
2018 Toyota RAV4 GX FWD 2.0P Automatic SUV,Wairarapa,Masterton,RV/SUV,2018,122000,Petrol,Automatic,1987.0,0,5,Blue Gem,RAV4,GX FWD 2.0P Automatic SUV,Toyota,19990,9.902987427494446
2019 Toyota Corolla GX,Waikato,Waikato,Hatchback,2019,39815,Petrol,Automatic,1987.0,0,5,Blue,Corolla,GX,Toyota,23990,10.08539235583374
2024 Toyota Hilux SR5,Waikato,Waikato,Ute,2024,71135,Hybrid,Automatic,2755.0,0,5,Grey,Hilux,SR5,Toyota,52995,10.877952848461355
2012 Toyota Prius Alpha S,Auckland,Auckland,Station Wagon,2012,60000,Hybrid,Automatic,1800.0,0,5,Silver,Prius,Alpha S,Toyota,12990,9.471935109664646
